1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	1
9	1
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	0
21	0
22	1
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	1
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	1
42	0
43	1
44	1
45	0
46	0
47	0
48	0
49	1
50	0
51	0
52	0
53	1
54	0
55	1
56	0
57	0
58	0
59	0
60	0
61	0
62	1
63	0
64	0
65	2
66	0
67	0
68	1
69	0
70	0
71	0
72	0
73	0
74	1
75	0
76	0
77	2
78	1
79	0
80	0
81	0
82	0
83	0
84	1
85	0
86	0
87	0
88	1
89	1
90	1
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	2
99	2
100	0
101	1
102	0
103	0
104	1
105	0
106	0
107	0
108	0
109	0
110	1
111	0
112	1
113	0
114	0
115	0
116	1
117	1
118	1
119	1
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	1
129	1
130	0
131	1
132	1
133	1
134	0
135	0
136	1
137	0
138	0
139	0
140	0
141	0
142	0
143	2
144	1
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	1
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	1
167	0
168	1
169	0
170	2
171	0
172	0
173	0
174	0
175	0
176	0
177	1
178	1
179	0
180	0
181	0
182	1
183	0
184	0
185	0
186	1
187	0
188	0
189	0
190	0
191	0
192	1
193	1
194	0
195	1
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	1
209	0
210	1
211	0
212	0
213	1
214	0
215	0
216	0
217	1
218	2
219	1
220	1
221	0
222	0
223	0
224	0
225	0
226	1
227	1
228	3
229	0
230	0
231	2
232	1
233	1
234	0
235	2
236	0
237	1
238	1
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	1
251	0
252	0
253	0
254	1
255	0
256	0
257	0
258	0
259	1
260	1
261	0
262	0
263	0
264	0
265	0
266	0
267	1
268	0
269	0
270	0
271	0
272	1
273	0
274	2
275	0
276	0
277	0
278	0
279	1
280	1
281	0
282	0
283	0
284	1
285	1
286	0
287	0
288	1
289	1
290	0
291	2
292	0
293	1
294	0
295	0
296	0
297	1
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	1
307	1
308	1
309	0
310	1
311	0
312	0
313	0
314	0
315	1
316	0
317	0
318	0
319	0
320	0
321	0
322	1
323	0
324	0
325	0
326	0
327	0
328	1
329	0
330	0
331	0
332	1
333	0
334	1
335	0
336	1
337	1
338	0
339	0
340	1
341	0
342	0
343	0
344	0
345	1
346	1
347	1
348	0
349	0
350	2
351	0
352	0
353	0
354	1
355	0
356	2
357	0
358	1
359	1
360	0
361	0
362	0
363	0
364	0
365	0
366	1
367	0
368	1
369	1
370	0
371	0
372	0
373	0
374	0
375	0
376	2
377	0
378	0
379	0
380	0
381	1
382	0
383	1
384	0
385	0
386	1
387	0
388	0
389	0
390	1
391	0
392	1
393	1
394	0
395	0
396	0
397	1
398	0
399	0
400	2
401	0
402	0
403	2
404	0
405	1
406	0
407	0
408	0
409	0
410	0
411	0
412	1
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	1
424	1
425	0
426	1
427	1
428	1
429	0
430	0
431	0
432	0
433	1
434	0
435	1
436	0
437	2
438	1
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	1
447	1
448	0
449	1
450	0
451	1
452	0
453	1
454	1
455	0
456	0
457	1
458	0
459	0
460	0
461	0
462	1
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	1
475	1
476	1
477	2
478	0
479	0
480	1
481	1
482	1
483	0
484	0
485	0
486	2
487	0
488	0
489	1
490	0
491	0
492	1
493	2
494	2
495	1
496	0
497	1
498	0
499	1		
